nodeAddress,DATA
0x000247a59cf7101aeae62efa4249e18051d0578d,357.4857143828014
0x0007428869f3b04287f92833180fd1c44c448b06,0.09579128358288705
0x001468e47c32a817fa5af34b8396cb87e4093167,356.3083446502875
0x001afe65a4e7332eb2c9425b69faeaf65c5c6c79,383.1651343315482
0x00279d44fcd03ffab00634b15768fe5c9c03691b,283.2015864214765
0x00336089df2c47c348c99aa514eedb9f3de3766d,4.424131726332664
0x004cda38b018534c6dadf6be158d5579bda21f41,281.43243677864325
0x0074277be1da6126e8637139ca675e6828e7cd23,364.8300042403355
0x007bef5fde7ef536d9e038db5a125c972ac10835,0.0
0x007cf6c578db1f763329f6a86fb5b5ef5ec4288a,182.57436154567358
0x007d833658cf94bb654571ce0ab6d2b624ee8ed6,357.4857143828014
0x008443dcf77a1104c16253d5bda413e125c7843d,229.69854041225875
0x0087578250ebe99a90c8428a9d4c0bf3c2b78012,371.177290846002
0x0088a6940ff15f4c882c7ea9337169c47e510287,185.75349170046806
0x008f78ed1b2407a9d7b6e6d2f38137dbe9df8439,5.4354648030433665
0x009062615678c7a78001c4154f26060c1d2c062e,190.1520318782819
0x00afb16f74da159069584fccec127afe44a4da6f,97.88600364845189
0x00baae48060b7f1dbe3c8e16bf909305a90a544e,301.13673239830416
0x00c0494c435f8dfa8e337e502f1ed3f2de887610,377.86016388343273
0x00c73d78b89ce9b99f5f52a6870bd837c8f4207f,356.9162986958263
0x00d846aecaa46722a80ccb5c7f12599e27d2b68b,192.44723621425797
0x00e305c1887274b2b508c24141ed416d3bf57a27,7.265977869420372
0x00eb68cfb66d68a91c3129bdd8895cf5613aeebe,378.38614707033236
0x00ec7fa07c0b6339c779f8162e6abb4468c415f8,264.8317030995966
0x01005d7e6e26ec6c4271bf79a5d61d3703a98a49,374.7275540587358
0x0108421167b2f7fe69838dee355f788a9590de13,272.04721641541886
0x010eb82a89e2f8bc00e306878cb87e17f316aefc,170.17316157631114
0x0112631e14ae8b8d92859a120d8377a86b469548,13.786421136122929
0x0116d35a036f67c8eddd5e1718a954fa75a36e42,49.92435396769626
0x012516cb79f073360dbafacf5b2c213fae0574e8,31.294042218431777
0x012f1dfd008f71ad80f6b5bbbe23a344b7ae35a3,192.3155055541703
0x013c91ad616cfc4a53ca81f1eb7ab23255b5efdf,356.9162986958263
0x014c3231009ea6c3414a6a10eecafa0a7d601f9a,190.14462693682984
0x018079a0bb0c5f520690bb6ebd6272fa17e4a125,383.1651343315482
0x01813c8343f151561b34f4e0be0bfcc702d00b58,0.0
0x018c3e8e2731e2b97f30d5270f1119b07553498d,183.3787232127305
0x019f40437ae3572dc8225a751f4f07fe2236916d,180.6225369860014
0x01a6e2a3fe9e94b7987031e0a065b67dce2914ee,363.58204024225546
0x01b05ffca90e7feebe2a6e131b1f4ad99c14de7c,370.7058976393587
0x020ae5ce85843d1388d18b1ab7173201a08cb34a,357.4857143828014
0x022305a92c61a400bee57f88fc33c7043438b91e,383.1651343315482
0x02264250c5c41a2c0ba2c33378cbe77564d04fe4,252.71626750831282
0x0226a82ec6268b6dc4482aa52e237f0c7dd99f49,357.4857143828014
0x02280c3acd19e86b77c1b87a548a34eacb095dd0,376.3282579564588
0x022b3a3ed61a763f0e24630ccc95fcdb9c6f600f,357.4857143828014
0x022cf76f2fa266d505a702ae1bd1c57015818740,195.54626758211313
0x0231cec24ded3eac7d2b370471b52540fc79e1e9,13.33442646752754
0x023747dfadb6442701dd9517fd0c4c24c70fd18f,377.1611337532448
0x0250257a422b36c727652a8c270935be465caa94,378.38614707033236
0x02537156bf7418c3d7b14d9ac73714f670b6c1a6,191.71290063997142
0x0264816405366a67902f7e1e355eab819f71df75,373.5068706389247
0x026bb76f0b500fbb0025e8f395513fd143ac29d3,378.38614707033236
0x0275b3b591c5db9e3df8d60c22b1b50b344ddd68,63.18170528003811
0x027817b919b21ef2d1761b7f3c10c873fe1e6b25,357.4857143828014
0x02819a600e51602d5822b8ab948724e24f3b10e1,63.80647809645472
0x02880624bb0743e3144e8943e29fd1dde66cf72c,364.81048630158443
0x028e8ceba458dc8283cffc01882f2395de05d9e5,167.96746150647314
