nodeAddress,DATA
0x001468e47c32a817fa5af34b8396cb87e4093167,457.37166809896127
0x004cda38b018534c6dadf6be158d5579bda21f41,390.147912791049
0x0064819dc03d657af25d88f572cac9f84d31e8e3,57.80590520709591
0x007bef5fde7ef536d9e038db5a125c972ac10835,357.41360561485584
0x007d833658cf94bb654571ce0ab6d2b624ee8ed6,458.6869317178254
0x0088A6940fF15F4c882c7ea9337169C47e510287,43.95027472756895
0x0088a6940ff15f4c882c7ea9337169c47e510287,86.73030821216443
0x009062615678c7a78001c4154f26060c1d2c062e,446.42830114998117
0x00afb16f74da159069584fccec127afe44a4da6f,307.45919997423954
0x00d846aecaa46722a80ccb5c7f12599e27d2b68b,458.6869317178254
0x00ec7fa07c0b6339c779f8162e6abb4468c415f8,458.6869317178254
0x00fc236518181a135f2df92f33381b984768578e,421.11265725198115
0x0109229147587e153d3265d678e56e8820986d51,174.1842046765083
0x0135DF2b17d52f4396e4e3c3b7d46125D43b54D1,3.354554897811322
0x013c91ad616cfc4a53ca81f1eb7ab23255b5efdf,456.10378327843904
0x016b920ea6da065f7fc62a31b4e92e8816a32b2d,0.0
0x01708133b82176080d1933d29d8c4d790cf20191,3.010023723939072
0x0173985cbe60aaabe3084c1692108ecab619e295,458.6869317178254
0x01813c8343f151561b34f4e0be0bfcc702d00b58,132.07911241893981
0x018c3e8e2731e2b97f30d5270f1119b07553498d,321.51464474549925
0x019f40437ae3572dc8225a751f4f07fe2236916d,458.6869317178254
0x01c0fff8adbeb95a4d74df3cdd36e15b08951777,392.6322641934469
0x01d474ed16dcbbe690c6c8f92fffb767d89baec0,457.37628718675444
0x01d9a9c1dbff4606c82e7a72a6fc06c0a8ec0658,59.17230747281801
0x01f623e9a1fc4f64b1d64af2f4f40a172d599b30,131.98034357447025
0x02043940592c9dbebe4c525888c3d8e9b0041fb5,458.6869317178254
0x020ae5ce85843d1388d18b1ab7173201a08cb34a,458.6869317178254
0x02264250c5c41a2c0ba2c33378cbe77564d04fe4,458.6869317178254
0x0226a82ec6268b6dc4482aa52e237f0c7dd99f49,458.6869317178254
0x022b3a3ed61a763f0e24630ccc95fcdb9c6f600f,186.1894887168991
0x022cf76f2fa266d505a702ae1bd1c57015818740,395.8301763069326
