nodeAddress,DATA
0x0007428869f3b04287f92833180fd1c44c448b06,0.10407608113154032
0x001468e47c32a817fa5af34b8396cb87e4093167,310.7089171174602
0x0018e9136ced3f1d05cc35698511eccc43c6c283,0.018199927112998476
0x001ad07ee8d68382695fe1729fc4b5019f514334,0.0
0x001afe65a4e7332eb2c9425b69faeaf65c5c6c79,6.974756159082912
0x001e47c7e95838c8388686a3651ec423d953ee3b,0.0
0x00279d44fcd03ffab00634b15768fe5c9c03691b,220.1354533643576
0x00336089df2c47c348c99aa514eedb9f3de3766d,5.22289699894383
0x004cda38b018534c6dadf6be158d5579bda21f41,337.13473267213504
0x005c412cf2ef35a23dc415e807d426e87af7d363,86.36317420757591
0x0074277be1da6126e8637139ca675e6828e7cd23,452.51223574166704
0x007cf6c578db1f763329f6a86fb5b5ef5ec4288a,215.33852512119353
0x008443dcf77a1104c16253d5bda413e125c7843d,274.6158249953073
0x0087578250ebe99a90c8428a9d4c0bf3c2b78012,462.67704183488
0x0088a6940ff15f4c882c7ea9337169c47e510287,219.09156273384636
0x008f78ed1b2407a9d7b6e6d2f38137dbe9df8439,288.1763561725447
0x009062615678c7a78001c4154f26060c1d2c062e,225.22437533652462
0x00afb16f74da159069584fccec127afe44a4da6f,462.67704183488
0x00baae48060b7f1dbe3c8e16bf909305a90a544e,361.64766295802065
0x00c0494c435f8dfa8e337e502f1ed3f2de887610,455.5371345473114
0x00c077b7bb341f58235e61f778520ac91518db87,0.0
0x00c73d78b89ce9b99f5f52a6870bd837c8f4207f,324.0272949258799
0x00d846aecaa46722a80ccb5c7f12599e27d2b68b,231.4921117569184
0x00e305c1887274b2b508c24141ed416d3bf57a27,8.597227260064265
0x00eb68cfb66d68a91c3129bdd8895cf5613aeebe,452.51223574166704
0x00ec7fa07c0b6339c779f8162e6abb4468c415f8,311.84988457353865
0x01005d7e6e26ec6c4271bf79a5d61d3703a98a49,10.807385288393373
0x0112631e14ae8b8d92859a120d8377a86b469548,16.010490247208917
0x0116d35a036f67c8eddd5e1718a954fa75a36e42,54.11759540704477
0x012516cb79f073360dbafacf5b2c213fae0574e8,36.90621605922491
0x012f1dfd008f71ad80f6b5bbbe23a344b7ae35a3,233.11146454454232
0x014c3231009ea6c3414a6a10eecafa0a7d601f9a,234.79976152612167
0x018079a0bb0c5f520690bb6ebd6272fa17e4a125,5.7046792044641546
0x01813c8343f151561b34f4e0be0bfcc702d00b58,0.0
0x018c3e8e2731e2b97f30d5270f1119b07553498d,216.3084273521163
0x01a6e2a3fe9e94b7987031e0a065b67dce2914ee,452.51223574166704
0x01b05ffca90e7feebe2a6e131b1f4ad99c14de7c,452.51223574166704
0x01e166595c6156ddd6f0033c4059e0a4fa10b53a,151.07891964579636
0x022305a92c61a400bee57f88fc33c7043438b91e,462.67704183488
0x02264250c5c41a2c0ba2c33378cbe77564d04fe4,298.535806185585
0x02280c3acd19e86b77c1b87a548a34eacb095dd0,452.51223574166704
0x022cf76f2fa266d505a702ae1bd1c57015818740,275.951763685429
