0x000247a59cf7101aeae62efa4249e18051d0578d,678.804297474181
0x0012368c09bec7b849cd61d230d25e37bf9569ca,0.0
0x001468e47c32a817fa5af34b8396cb87e4093167,605.7291954070395
0x004cda38b018534c6dadf6be158d5579bda21f41,302.73371347512835
0x007d833658cf94bb654571ce0ab6d2b624ee8ed6,676.8611666090358
0x0082ae0a1ff4fa22e56152ce6b3f74014c5ee60d,208.37477247385033
0x009062615678c7a78001c4154f26060c1d2c062e,661.8124614103137
0x00afb16f74da159069584fccec127afe44a4da6f,678.804297474181
0x00c73d78b89ce9b99f5f52a6870bd837c8f4207f,290.5080740992417
0x00ec7fa07c0b6339c779f8162e6abb4468c415f8,677.0045403897027
0x00fc236518181a135f2df92f33381b984768578e,131.54303532475126
0x0109229147587e153d3265d678e56e8820986d51,27.591587282318937
0x010eb82a89e2f8bc00e306878cb87e17f316aefc,674.0637712850408
0x013c91ad616cfc4a53ca81f1eb7ab23255b5efdf,678.804297474181
0x0143dac40dc27d580998b0de43512ad28c12eb46,0.0
0x01568a58ba07d877c4a8c1d0d143601fd1fc99ac,5.3948317384578
0x01813c8343f151561b34f4e0be0bfcc702d00b58,514.9293160853913
0x018c3e8e2731e2b97f30d5270f1119b07553498d,272.7775251766774
0x019f40437ae3572dc8225a751f4f07fe2236916d,678.804297474181
0x01bc97407a965f40ae073d561fb3e163fed62242,0.0
0x01cc90aa6b378334324f47c12e3925f842f36656,654.990487864796
0x01d474ed16dcbbe690c6c8f92fffb767d89baec0,625.9072399214475
0x02043940592c9dbebe4c525888c3d8e9b0041fb5,675.0181704017965
0x020ae5ce85843d1388d18b1ab7173201a08cb34a,678.804297474181
0x0213384766f249d83d2de255c2fe2025fc304fe7,96.44427747824832
0x02264250c5c41a2c0ba2c33378cbe77564d04fe4,599.624179164008
0x0226a82ec6268b6dc4482aa52e237f0c7dd99f49,678.804297474181
0x022b3a3ed61a763f0e24630ccc95fcdb9c6f600f,677.7274934481086
0x0231cec24ded3eac7d2b370471b52540fc79e1e9,57.340758472187666
0x023a58270a2b360f8d6bc1ad94cf7e27270aee45,210.23480245259597
0x024cf7fc10dd197e53aad52f01f56f9fbb9b5748,625.5987815117372
0x02537156bf7418c3d7b14d9ac73714f670b6c1a6,543.5131416541769
0x0275b3b591c5db9e3df8d60c22b1b50b344ddd68,12.561157794490546
0x027817b919b21ef2d1761b7f3c10c873fe1e6b25,678.804297474181
0x02a385e410158370b9bb94b6dc13ff166c47fbf8,100.73146180845984
0x02cff8ec12f1b125c7f3e4f4cc5d63937b0e9cbc,0.0
0x02d73b44a8250e49e98d4aca2f1bb26b7e953ece,678.804297474181
0x02de84c23c7ef84d96096903c218a624e37f60e8,678.804297474181
0x02e2ad46e12a0a90629777d86eeac09f4a2f5d74,0.0
0x02e504dd4a95fc1679b09cbfd540fe576e9acbcb,677.8177058817531
0x02f047c9544e900a5170a9d0f3f71d4366822b8d,69.78577899815276
0x02f624e7bd407cc9d67de3a4fee2909c0f638fbd,677.2993286995031
0x030e02efcf948ea4f548a0cb61d2d53fba136f20,677.7274934481086
0x031439d2068c6194d33bdecb02ec235a0f96a06d,629.7501320366548
0x03167cae2fdedc463feb86d70a6452edb18a5dc7,0.0
0x03167cd92f107654b4e44562b7b0c2d85075efbb,193.48771334666168
0x0339736bf90214f3a233035e8bbbc33eb74b6bfc,678.804297474181
0x0365ad837b20583a235b652cfce03987561c9948,352.75002870766383
0x03696bc50ee22d497e94b7138c8c0a2be2ebe824,678.804297474181
0x039b972d03686c437103fe74ca35b739ebb5ad75,148.87552894851532
0x039cc7635e805ab0c544116aac2b60c48cd91b52,635.4328662248488
0x03b81e4b85458095846ed834875cd6beb92b863a,677.0002785953341
0x03ce84c748e80c5e3d1d63d38b0d064b6bfc5ebe,675.160267049601
0x03d84056bde54c820d86ea859a5510a0d10ca53b,673.9491744609813
0x03da73929e247f5c1697fd81c8e815b577909772,525.8877615570653
0x03f1d041040a0d22d42130db4b66552c69f824b2,678.804297474181
0x040ab627ae9d55a3208aa39b1158682fe28c17a1,654.1485534909044
0x04629973c3935a49bb4f769b90c4af8523299cb7,660.189467511221
0x0469640fe5e6854ddec8e454d6901269e60cddab,678.804297474181
0x0489a7fac7d7f4e533904e425ddf106a096ca27a,72.24182085552805
0x0492651d94018abab35bcf21b4c7fffd2569fd85,541.1575142159678
0x0496b09750e593f1810e43fbb6cd293961e832e7,0.0
0x04a1a2cf3a57e450adc60c32ca01a1e9db7499a7,464.5844092235737
0x04c14b7c68be3e3e09c28f58a13dd78a084c2804,68.09039182658599
0x04c40a7456167e7d29927ed12d2766d6fdedb2c7,678.804297474181
0x04cf0e7817a311a108b42f805d3d0ad76bb542d8,0.0
0x04e5c544322048d6d7bc2922ef51471e54c41e9a,89.05210187450311
0x04ecfc3a487a0edb4aadf194d631139e5a45caec,678.804297474181
